mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_84724,CC1C=CC=CC2NC12,2.50908,1.67671,1.16284,1.5837,87.32,-0.2061,-0.0221,0.184,1113.8226,0.173143,-365.996907,-365.98887,-365.987926,-366.029765,31.864
gdb_85912,CC1=CC(C)(C)CC1O,2.43211,1.26475,1.06443,1.4933,88.32,-0.2397,0.0203,0.2599,1293.3519,0.204128,-388.317883,-388.307688,-388.306744,-388.352467,38.963
gdb_26915,c1c(=O)oc(c(n1)N)O,3.12955,1.48619,1.00893,3.572,70.04,-0.1996,-0.0714,0.1283,1068.678,0.088971,-489.927007,-489.919235,-489.91829,-489.959152,29.223
gdb_16208,O=C1CCCC11CN1,3.06517,2.24055,1.48988,2.4505,68.75,-0.2449,-0.0258,0.2192,863.8198,0.144037,-363.876682,-363.869635,-363.868691,-363.907945,27.122
gdb_83283,CC1CCC2C(O)C2C1,2.61101,1.29919,1.17559,1.3419,84.6,-0.2436,0.0659,0.3094,1210.1033,0.207705,-388.295325,-388.28648,-388.285535,-388.328314,35.254
gdb_133757,COC(C=O)C(F)(F)F,1.87302,1.61121,1.06631,3.1247,51.83,-0.2689,-0.0472,0.2217,1105.9225,0.093861,-605.318363,-605.308943,-605.307998,-605.354049,31.46
gdb_113515,COC1CC11CNC1=O,3.50412,1.03782,0.92892,3.2295,74.95,-0.2444,0.0321,0.2765,1304.2857,0.146524,-439.074897,-439.06576,-439.064816,-439.109338,32.596
gdb_108335,CCC12COC1C1NC21,2.58847,1.60717,1.28875,3.104,77.56,-0.2278,0.0643,0.2922,1070.5194,0.171413,-403.067583,-403.059563,-403.058619,-403.100007,31.67
gdb_75671,OC1C(=N)N2CC12C#C,2.99206,1.33225,1.12084,4.0766,75.86,-0.252,-0.0125,0.2396,1091.8707,0.110958,-416.719506,-416.711169,-416.710224,-416.75234,31.422
gdb_46017,C1C(=O)CN=C(N1)C#N,4.90869,1.03531,0.87355,3.1958,70.19,-0.2564,-0.0528,0.2036,1220.6689,0.101627,-432.898369,-432.890332,-432.889388,-432.932068,28.509
gdb_120709,C[NH2+]CC1OC1C([O-])=O,2.6233,1.19737,0.93105,6.3022,69.61,-0.2512,0.006,0.2573,1278.5936,0.147219,-476.225914,-476.216998,-476.216054,-476.260081,32.114
gdb_113708,COC1CC1C(C)(C)C,2.72171,1.05816,0.96945,1.1523,89.78,-0.2439,0.0809,0.3247,1421.1239,0.226187,-389.472922,-389.462015,-389.461071,-389.508305,41.291
gdb_26844,c1c([nH]c(c1O)O)C=O,3.67388,1.11584,0.85694,4.3161,73.38,-0.1995,-0.0354,0.164,1236.4676,0.100668,-473.870117,-473.861789,-473.860845,-473.903033,30.5
gdb_49702,O=CN1C2CCC12C=O,3.27207,1.21593,1.0451,1.1788,72.13,-0.2639,-0.0476,0.2162,1138.9084,0.123046,-437.870691,-437.862519,-437.861575,-437.903829,29.537
gdb_133158,Cc1c(cnnc1F)F,2.35058,1.79805,1.02521,3.7069,63.09,-0.2521,-0.0567,0.1954,1031.9085,0.08778,-502.020286,-502.01278,-502.011835,-502.052955,27.052
gdb_10019,CN=CN(C=N)C=O,2.93863,1.44536,0.97467,1.85,70.2,-0.2568,-0.0316,0.2253,1149.9477,0.118174,-396.005858,-395.997382,-395.996438,-396.039192,28.979
gdb_56503,CC(C#C)C(C)(O)C#N,2.60481,1.24798,1.04458,2.8742,77.93,-0.2765,0.0131,0.2896,1200.4388,0.143494,-401.929131,-401.918752,-401.917808,-401.963951,38.028
gdb_123645,C1C2NC2C2=CNN=C12,4.02493,1.56249,1.22322,2.5621,74.46,-0.2253,0.022,0.2473,978.8408,0.129227,-396.923908,-396.917591,-396.916647,-396.954411,25.99
gdb_15711,CC1OCOC1CO,2.92234,1.8468,1.27868,1.9204,63.5,-0.2519,0.0775,0.3294,972.9188,0.154141,-422.073669,-422.065537,-422.064593,-422.106391,29.733
gdb_43669,O=C1CC(CC2CC2)N1,5.44184,0.72373,0.69743,3.9288,80.79,-0.2458,0.0378,0.2836,1642.459,0.171091,-403.161213,-403.152287,-403.151342,-403.195974,33.197
gdb_85284,CC1NC(=O)N2CC12C,2.45262,1.62296,1.19369,5.0267,75.64,-0.2507,0.0358,0.2865,1094.927,0.15959,-419.239521,-419.230847,-419.229903,-419.272545,33.085
gdb_11486,O=C(CC1CO1)C#C,5.58618,1.06201,0.96503,3.7532,65.15,-0.2691,-0.0623,0.2068,1165.3864,0.104076,-382.48951,-382.481305,-382.480361,-382.523363,28.404
gdb_101544,OCC(O)CC(=O)C#N,2.93307,0.92181,0.78459,3.9663,66.92,-0.2779,-0.0878,0.1901,1418.6582,0.121426,-475.027161,-475.017169,-475.016225,-475.063354,34.264
gdb_119076,CCC1(COC)CCO1,2.12753,1.23578,0.9337,2.1818,82.41,-0.2385,0.0775,0.3159,1394.9265,0.203686,-425.4019,-425.391435,-425.390491,-425.437992,37.476
gdb_33720,C#CC12CC(C1)(O2)C#C,6.26907,0.95774,0.9567,1.9384,82.38,-0.2462,-0.0025,0.2438,1225.8782,0.109588,-383.349299,-383.34122,-383.340276,-383.381643,31.521
gdb_77986,CC1C2C(C)OC12C#C,2.83835,1.30963,1.06187,1.8072,84.67,-0.2276,0.0208,0.2484,1201.6541,0.156861,-385.820272,-385.811155,-385.810211,-385.853562,34.938
gdb_62117,CC(OCC=O)C1CC1,3.48179,0.73409,0.63596,3.0673,80.42,-0.2536,-0.0254,0.2282,1759.3852,0.178865,-424.211688,-424.201265,-424.20032,-424.24878,36.435
gdb_9039,CC(C=O)C#CC#N,5.0566,0.85999,0.75902,3.7719,73.97,-0.2751,-0.0653,0.2098,1385.2472,0.093319,-361.45916,-361.450614,-361.44967,-361.493336,28.529
gdb_88335,CN1CC1C(=N)NC=O,3.8455,0.90569,0.88034,3.31,76.49,-0.2318,-0.0322,0.1996,1376.1323,0.147653,-435.261426,-435.25233,-435.251386,-435.295958,32.874
gdb_54288,NC(=O)C1(CC#N)CO1,2.20232,1.44116,1.13537,4.9175,65.24,-0.2651,-0.0028,0.2623,1104.6759,0.111657,-453.970583,-453.961761,-453.960817,-454.004812,31.669
gdb_70588,OC12CC1COC1CC21,2.51508,1.82537,1.32103,1.8155,74.2,-0.2341,0.0783,0.3125,1002.8631,0.160215,-422.991838,-422.984296,-422.983352,-423.023245,31.23
gdb_4266,CC1=NC(=N)N=CN1,3.96597,1.97723,1.33039,7.065,68.21,-0.2269,-0.0302,0.1968,877.4398,0.109309,-374.945155,-374.938037,-374.937092,-374.977083,25.801
gdb_48421,O=CC1(CN=CN1)C#C,2.3001,1.63776,1.23011,1.9189,72.73,-0.2395,-0.0455,0.1939,1031.0869,0.11171,-416.78415,-416.775886,-416.774941,-416.817257,30.342
gdb_11129,OCC1CC(O1)C=O,6.63987,1.05134,0.96813,1.3214,61.36,-0.2506,-0.0374,0.2132,1159.6378,0.128836,-420.85711,-420.848881,-420.847937,-420.891016,28.57
gdb_91039,CC1CC2C3OC3C12O,2.15678,1.8513,1.5576,0.9856,73.77,-0.245,0.0668,0.3118,982.4769,0.158084,-422.961651,-422.953498,-422.952554,-422.993732,32.451
gdb_101369,CCC(O)C1CC2OC12,3.3862,0.9915,0.88415,3.0441,78.24,-0.2506,0.0659,0.3165,1396.4136,0.181063,-424.185708,-424.176345,-424.175401,-424.22011,35.109
gdb_28439,Cc1ccc(c(c1)N)O,3.10404,1.30919,0.92694,1.2427,85.12,-0.186,0.0148,0.2007,1244.093,0.148453,-402.024743,-402.015898,-402.014954,-402.058658,33.863
gdb_63845,CC1(C)CC2CC(C2)O1,2.75239,1.45226,1.43151,1.235,84.63,-0.2324,0.079,0.3114,1093.4721,0.206854,-388.289517,-388.281061,-388.280117,-388.322313,34.656
gdb_61672,OC(CC1COC1)C#C,4.35333,0.79451,0.71283,2.3299,77.57,-0.2419,0.025,0.2669,1557.6861,0.157241,-422.959255,-422.949633,-422.948689,-422.994485,34.677
gdb_17193,CC1C2OC1C21CO1,5.27979,1.59452,1.44102,3.1886,65.34,-0.2451,0.0741,0.3192,894.3989,0.129339,-383.63556,-383.628678,-383.627734,-383.666282,26.896
gdb_103459,CC1(CO)C2OCC12C,2.4622,1.36191,1.11744,3.0882,79.01,-0.2263,0.0679,0.2942,1194.8218,0.180476,-424.177365,-424.167609,-424.166665,-424.211445,36.477
gdb_44434,O=C1OC2C3CCC12O3,3.70511,1.464,1.42991,3.4457,65.57,-0.2776,-0.0256,0.252,929.9241,0.11271,-457.657311,-457.650668,-457.649724,-457.688253,26.526
gdb_125272,Cc1cc2c([nH]1)cno2,5.31732,1.24701,1.01652,5.3169,76.02,-0.2106,-0.0097,0.2009,1112.8693,0.114751,-416.81776,-416.810499,-416.809555,-416.849501,27.575
gdb_9317,CCOCC(=O)C#N,6.57887,0.86356,0.77445,4.1617,64.92,-0.2845,-0.0868,0.1977,1406.2859,0.115667,-399.805021,-399.795961,-399.795016,-399.839824,29.91
gdb_37013,C1CC2(C1)C3(O2)COC3,3.49661,1.12512,1.094,2.0942,75.65,-0.2518,0.0648,0.3166,1201.6106,0.158536,-422.971803,-422.96365,-422.962706,-423.004924,30.891
gdb_47710,C1C(=O)NC(=O)OCO1,2.43471,1.74839,1.09687,2.5812,59.76,-0.2695,-0.0352,0.2343,1027.0511,0.102187,-511.018763,-511.011237,-511.010293,-511.051516,27.132
gdb_65545,OC1(CC2CC1N2)C#N,2.9422,1.5531,1.33587,5.288,71.59,-0.26,0.0229,0.2829,987.1075,0.138365,-417.988373,-417.981133,-417.980189,-418.019843,29.226
gdb_117555,CCCC(C#C)C1CC1,1.89917,1.11334,0.73699,0.7391,92.22,-0.2557,0.0572,0.313,1609.4459,0.203729,-351.114579,-351.104044,-351.1031,-351.150477,38.98
gdb_78390,CC1(O)C2C3C(O)C3C12,2.9058,1.4628,1.14848,1.1446,75.92,-0.2062,0.0611,0.2673,1098.5487,0.157323,-422.924169,-422.915541,-422.914596,-422.95682,34.414
gdb_17502,CC12OC1C1CC21O,3.06335,2.43814,1.67029,1.1105,63.8,-0.2267,0.0639,0.2905,801.9208,0.128448,-383.660301,-383.652932,-383.651988,-383.691287,28.976
gdb_89720,CC1=CC(O)CC11CC1,2.44339,1.43661,1.07399,2.0926,85.47,-0.2276,0.017,0.2446,1204.0896,0.182523,-387.09546,-387.086487,-387.085543,-387.128989,35.001
gdb_36108,N#CCC12CC1C1NC21,3.64841,1.14525,1.03767,4.6809,75.84,-0.2227,0.0298,0.2525,1167.6131,0.136516,-380.795337,-380.787665,-380.786721,-380.827996,29.758
gdb_110019,CCC1C(C)CCC1=O,1.96042,1.53552,0.97905,2.7344,85.38,-0.2307,-0.0135,0.2172,1307.1495,0.205604,-388.337895,-388.328187,-388.327242,-388.372477,36.695
gdb_93622,OC1COC(C#N)C1=O,2.66704,1.39941,1.11256,3.696,62.03,-0.2829,-0.068,0.2148,1068.9531,0.100015,-473.833936,-473.825771,-473.824827,-473.867326,29.174
gdb_81033,CC1C2CC1(C)OCC2,2.33477,1.74746,1.28326,1.2369,84.86,-0.2302,0.0835,0.3137,1110.9062,0.206844,-388.291519,-388.282925,-388.28198,-388.323815,34.966
gdb_59145,CC(C)N1C2C3NC3C12,3.09606,1.30473,1.1972,2.2114,82.71,-0.1994,0.0636,0.263,1159.4282,0.181356,-383.157933,-383.149186,-383.148242,-383.191419,34.344
gdb_47694,N=C1NC(=O)NCCO1,2.35202,1.72011,1.05172,5.0864,68.8,-0.247,0.0196,0.2666,1089.1277,0.127625,-471.256774,-471.2489,-471.247956,-471.289922,29.137
gdb_39584,C1C=CC2COC=NC12,3.48325,1.53664,1.11791,2.0712,76.78,-0.2447,0.0115,0.2562,1056.7734,0.151325,-401.962217,-401.955368,-401.954424,-401.993389,27.649
gdb_121849,CC(C)(CCOC)OC,2.84856,0.76559,0.71307,1.5884,86.8,-0.2434,0.077,0.3204,1777.853,0.224721,-426.612109,-426.60008,-426.599136,-426.650034,42.497
gdb_110924,OCC1C2OC(C=O)C12,2.38658,1.40403,1.0825,3.8341,68.64,-0.2525,-0.0352,0.2174,1137.5171,0.134163,-458.905894,-458.897307,-458.896363,-458.939648,31.162
gdb_31543,CNc1cc(c(o1)N)O,3.3314,1.12966,0.86017,2.353,74.17,-0.1645,0.0511,0.2156,1315.7857,0.135372,-455.150917,-455.141204,-455.14026,-455.18568,34.757
gdb_131557,OC1COC2=C1NN=N2,3.1717,1.64697,1.1683,6.2628,63.74,-0.2263,-0.0161,0.2102,980.5813,0.103206,-469.971984,-469.964904,-469.963959,-470.003916,26.382
gdb_105553,CCC1(CNC1=O)C#N,1.94186,1.54969,1.29419,5.3228,73.57,-0.2685,0.0016,0.2701,1097.2067,0.135655,-418.046734,-418.037608,-418.036664,-418.080749,32.639
gdb_63687,CC1(C)OC1COC=O,3.99386,0.77711,0.75585,5.4419,73.8,-0.2705,0.0085,0.279,1566.7176,0.155632,-460.171909,-460.161813,-460.160869,-460.207947,35.324
gdb_37977,C1COC2C3OC(C1)C23,2.53465,2.0395,1.42869,2.2839,74.04,-0.2258,0.0813,0.307,953.2804,0.161709,-422.982228,-422.975273,-422.974328,-423.01332,28.564
gdb_14461,CC12CC3CC1C2O3,3.79827,2.1182,2.07867,1.4867,69.72,-0.2258,0.0988,0.3246,771.9361,0.156456,-347.810504,-347.80424,-347.803296,-347.840411,26.11
gdb_42352,C#CC#CC(=O)CC#N,7.77805,0.59363,0.5534,6.5845,85.87,-0.284,-0.1005,0.1835,1817.9565,0.074261,-398.314558,-398.305448,-398.304504,-398.349805,30.885
gdb_30127,CC1CC1C1=CNC=N1,3.56576,1.09043,1.05601,3.224,81.58,-0.2119,0.0346,0.2465,1233.3566,0.161305,-382.101096,-382.092804,-382.09186,-382.134888,31.491
gdb_92962,CC(=O)C1C=CCC1O,2.36949,1.54578,1.14146,3.139,76.72,-0.2365,-0.0283,0.2082,1132.728,0.15875,-423.057714,-423.048899,-423.047955,-423.09162,33.06
gdb_39583,C1C=CC2CCC=CC12,3.26181,1.46164,1.06502,0.2069,88.64,-0.2333,0.0241,0.2575,1154.3373,0.186163,-349.977801,-349.970504,-349.96956,-350.009218,30.44
gdb_10352,C(C(CO)C(=O)N)O,2.75986,1.65371,1.10022,5.3816,61.09,-0.2481,0.0236,0.2717,1049.1541,0.142009,-438.16484,-438.155998,-438.155054,-438.198565,32.173
gdb_102388,CNC(CN)(CN)C#N,1.74445,1.52493,1.07556,3.923,78.59,-0.2387,0.0312,0.2699,1250.3311,0.183018,-416.569653,-416.558686,-416.557742,-416.605764,39.284
gdb_74580,CC12OC3C1C2N=C3N,4.04773,1.41506,1.28574,1.7143,73.7,-0.2095,0.0157,0.2252,1017.3858,0.13705,-417.975376,-417.967907,-417.966963,-418.006785,30.073
gdb_108358,OCC12OCC1C1CC21,2.5901,1.65767,1.30677,1.3655,74.09,-0.2399,0.0575,0.2974,1033.9909,0.159306,-422.956013,-422.948028,-422.947084,-422.988426,31.33
gdb_81597,OC1C2OC1C2C1CN1,3.62985,1.16893,1.02289,1.8268,71.22,-0.2519,0.0552,0.307,1181.2582,0.148362,-438.970497,-438.962865,-438.961921,-439.002936,29.931
gdb_56406,OC(C#C)C#CC1CC1,3.94411,0.67591,0.60957,2.0683,86.07,-0.2429,0.0116,0.2546,1813.6068,0.133448,-384.599571,-384.589865,-384.58892,-384.635289,34.845
gdb_113042,CCC1CC(CC#N)C1,5.46857,0.6591,0.62323,4.16,87.4,-0.297,0.036,0.333,1823.9293,0.194117,-367.231346,-367.221561,-367.220617,-367.266866,35.794
gdb_91925,OC1CC2NC2C(O)C1,2.45686,1.45595,1.02379,1.5937,73.93,-0.2466,0.0649,0.3116,1177.9072,0.173008,-440.269217,-440.260864,-440.25992,-440.301895,33.166
gdb_98312,OCC(=O)C(O)C1CN1,3.11703,1.00575,0.85945,1.731,68.73,-0.2535,-0.046,0.2075,1355.3132,0.146153,-476.198946,-476.189552,-476.188608,-476.23406,33.768
gdb_132573,Cc1c(cc(cn1)N)F,3.09517,1.33744,0.94011,2.9195,77.72,-0.2108,-0.015,0.1958,1187.2351,0.124496,-442.099103,-442.09087,-442.089926,-442.131908,31.104
gdb_54449,[O-]C(=O)C12CN1C(=[NH2+])C2,3.70573,0.68486,0.58335,3.2656,68.93,-0.2179,-0.0804,0.1376,1753.6782,0.106576,-453.92131,-453.910938,-453.909994,-453.961303,33.59
gdb_84734,CN1C=CC=CNC1=O,2.64913,1.71543,1.09546,1.9328,79.37,-0.1959,-0.0253,0.1706,1080.6657,0.138123,-418.05697,-418.048784,-418.04784,-418.089946,30.552
gdb_117401,CN=COC(=O)CCO,7.2314,0.55647,0.5217,1.4472,74.98,-0.2625,-0.0192,0.2433,2072.6372,0.144176,-476.247457,-476.236917,-476.235973,-476.284514,35.262
gdb_65245,OC1(CC1)C1COC1=O,2.72605,1.44379,1.11333,3.565,67.35,-0.2544,0.0065,0.2609,1093.9447,0.13457,-458.965066,-458.956431,-458.955487,-458.998876,31.594
gdb_130312,NC1=NOC=C1C1CO1,3.10566,1.29694,0.97123,3.1383,67.64,-0.2373,-0.0029,0.2344,1156.7144,0.113356,-453.909004,-453.901218,-453.900274,-453.942028,28.692
gdb_102506,CCC(CC)C(O)C#N,1.69038,1.20916,0.89079,3.5064,82.64,-0.2962,0.0129,0.3091,1455.2321,0.19203,-404.367519,-404.35642,-404.355476,-404.404299,39.405
gdb_103888,OCC1(O)CC1CC#C,3.07717,0.90992,0.79359,2.2364,77.98,-0.2564,0.0504,0.3068,1463.4024,0.156269,-422.967862,-422.957934,-422.95699,-423.003062,36.951
gdb_74786,NC1=NC2CC1OC2=N,3.23488,1.4841,1.46704,4.4553,71.24,-0.2375,0.0046,0.2422,956.9689,0.127957,-434.08644,-434.079569,-434.078625,-434.117446,27.998
gdb_55230,CC(=O)C1OCC(=N)O1,3.52713,1.09642,1.03042,1.1775,66.9,-0.2594,-0.0408,0.2187,1191.3344,0.122778,-475.048729,-475.040004,-475.03906,-475.083576,30.517
gdb_101583,CCC(C)OC(=O)NC,2.77293,0.89784,0.76673,2.2935,80.69,-0.2482,0.0682,0.3164,1615.7042,0.191826,-441.545387,-441.534028,-441.533083,-441.583131,39.23
gdb_112510,CCC1CC(C#C)C1C,3.32427,0.92543,0.82209,0.8406,92.33,-0.2521,0.0511,0.3033,1509.9838,0.20405,-351.122827,-351.112592,-351.111647,-351.157914,38.626
gdb_77299,OC1C(CC1=O)NC=O,3.27756,0.94782,0.83122,3.2278,68.12,-0.2452,-0.0404,0.2049,1353.3543,0.122192,-475.042494,-475.033223,-475.032279,-475.078053,32.242
gdb_6691,CC(C)N=CNC=O,4.94994,0.90649,0.81087,1.9521,76.16,-0.2503,-0.0177,0.2326,1415.318,0.152634,-381.158663,-381.149557,-381.148613,-381.192868,32.296
gdb_111880,COC1C2OCCOC12,2.5965,1.49652,1.3706,1.1234,71.52,-0.225,0.0632,0.2882,1053.2095,0.159659,-460.109371,-460.101133,-460.100189,-460.142213,31.067
gdb_56049,C1COC1=NCC(=O)N,4.35092,0.91019,0.85785,1.6594,72.36,-0.236,0.0252,0.2613,1378.5928,0.135495,-455.167855,-455.158656,-455.157712,-455.203174,32.24
gdb_5816,CC1(CC(C1)(C)O)C,3.34829,1.55499,1.31467,1.321,78.32,-0.2511,0.0706,0.3218,1059.121,0.197859,-350.210567,-350.201259,-350.200315,-350.243425,36.524
gdb_127613,Cn1c2ccoc2cn1,3.55932,1.64774,1.13441,2.5886,74.04,-0.216,-0.0046,0.2113,1010.1472,0.115563,-416.82406,-416.816985,-416.816041,-416.856325,26.401
gdb_124244,CC(=O)c1c(cn[nH]1)N,2.67635,1.5581,0.99179,1.2359,76.63,-0.2059,-0.0436,0.1623,1136.1655,0.125341,-434.112774,-434.104229,-434.103285,-434.145989,31.627
gdb_78648,CC1C2C3C1C(=O)C23O,2.92501,1.51924,1.16044,3.6248,72.59,-0.2309,0.0059,0.2368,1069.8104,0.134739,-421.790412,-421.78239,-421.781446,-421.822593,31.078
gdb_37331,C1C2C1C1CC2C2CC12,3.11017,1.79427,1.71867,0.1401,83.37,-0.2498,0.0967,0.3465,920.0119,0.187677,-349.92902,-349.92285,-349.921906,-349.958938,28.375
gdb_77709,OC1C2(CO2)CC11CO1,3.20122,1.34244,1.12527,2.2522,68.63,-0.2492,0.0473,0.2965,1093.6137,0.134295,-458.897646,-458.889579,-458.888635,-458.930244,31.003
gdb_51631,O=CCC1CC2CC1O2,4.57594,0.91621,0.88534,3.0658,75.72,-0.2468,-0.0192,0.2276,1338.2502,0.159767,-423.013007,-423.005064,-423.00412,-423.046434,30.04
gdb_67479,OC12C3OC1CCOC23,2.60359,1.73793,1.60206,1.6988,66.41,-0.2169,0.0652,0.2821,921.6315,0.136844,-458.90637,-458.899092,-458.898148,-458.937772,28.92
gdb_40334,C1OC1C12C3C4C1N4C23,4.52343,1.27197,1.24063,1.156,71.38,-0.2169,0.0535,0.2705,1026.6264,0.124107,-400.589549,-400.582726,-400.581782,-400.621253,26.58
gdb_51708,O=CCC1CNC(=O)N1,2.98526,1.19255,0.95615,5.2641,68.78,-0.2465,-0.0374,0.2092,1213.5334,0.137168,-455.205751,-455.197459,-455.196515,-455.239264,30.427
gdb_62112,CC(CNC=O)N1CC1,3.46442,0.81992,0.72018,4.5878,81.71,-0.2395,0.0413,0.2808,1603.0566,0.182055,-420.401953,-420.392079,-420.391135,-420.43789,35.632
gdb_131451,OC1=NOC=C1C1CN1,3.33913,1.36535,1.04169,0.9963,67.74,-0.2356,-0.01,0.2256,1093.3046,0.114311,-453.907897,-453.900485,-453.899541,-453.940191,27.97
gdb_31602,C(c1[nH]c(c(n1)O)O)O,3.30959,1.10289,0.85235,0.9044,65.7,-0.1794,0.0255,0.205,1276.9838,0.112326,-491.107238,-491.098148,-491.097204,-491.14136,32.551
gdb_126935,CCNc1conc1O,3.35969,1.00827,0.78502,3.0779,71.93,-0.2044,0.0097,0.2141,1420.3474,0.136026,-455.130742,-455.121981,-455.121037,-455.164787,32.09
gdb_64323,CC1(CC(=O)CCO1)C,2.47904,1.42029,1.17119,1.8676,78.69,-0.2393,-0.015,0.2243,1157.9519,0.181749,-424.265156,-424.256093,-424.255149,-424.298504,35.18
gdb_39057,C1C=CC2NC2C2OC12,2.48664,1.99953,1.34877,2.5397,75.76,-0.2312,0.003,0.2342,967.1237,0.150558,-401.902547,-401.895621,-401.894677,-401.933504,28.573
gdb_98423,COC(=O)C1(C)CC1C,2.51216,1.25214,1.00713,1.513,80.67,-0.2624,0.0152,0.2776,1296.9802,0.180392,-424.260211,-424.24997,-424.249026,-424.295326,37.176
gdb_109222,CCC1=NCC2(O1)CC2,3.39344,1.1264,0.95862,1.3897,80.83,-0.2293,0.0296,0.2588,1312.6229,0.170913,-403.163173,-403.154321,-403.153377,-403.197551,32.963
gdb_74182,CC1=CC(=O)CN2CC12,2.40535,1.66097,1.09224,3.7279,80.96,-0.2188,-0.0515,0.1673,1118.3929,0.148258,-401.959119,-401.951106,-401.950162,-401.991704,30.736
gdb_68222,CC12CC(C1)C1CC1C2,2.9993,1.56162,1.33609,0.1519,88.06,-0.2505,0.0836,0.3341,1079.5061,0.208733,-351.149432,-351.141789,-351.140844,-351.180727,32.871
gdb_1655,C(C(=O)C(=O)N)O,5.31042,1.86131,1.39001,0.7074,47.74,-0.2429,-0.0637,0.1792,798.013,0.088215,-397.686127,-397.678406,-397.677462,-397.718256,26.369
gdb_59529,CC(C)N1CC2(C1)CO2,4.10518,0.91045,0.81232,2.2693,84.33,-0.2151,0.0779,0.293,1488.0991,0.192332,-404.303477,-404.294002,-404.293058,-404.337683,35.898
gdb_112241,CCC1CC(=O)N1C=O,2.21887,1.37663,0.90866,6.007,75.32,-0.2547,-0.0357,0.219,1280.9973,0.146335,-439.134633,-439.125479,-439.124534,-439.169178,32.548
gdb_77956,CC1C2C(C)C1C2C#N,3.2255,1.18669,0.97769,4.3646,84.92,-0.3006,0.0285,0.3291,1255.7771,0.171078,-365.97424,-365.96524,-365.964296,-366.008382,33.497
gdb_111290,CCN1C2CC2(O)C1C,2.73357,1.24071,1.01112,0.7174,82.79,-0.199,0.0746,0.2737,1282.3728,0.192495,-404.300573,-404.290907,-404.289962,-404.334638,37.083
gdb_14530,OC1(CC1)C1CCO1,3.7056,1.70001,1.41723,1.2588,67.09,-0.2383,0.0705,0.3088,930.3254,0.152573,-384.898434,-384.890108,-384.889164,-384.931859,30.215
gdb_106990,CCC12NC1C(O)C2=O,2.95486,1.28333,1.03201,4.357,72.46,-0.2263,-0.0253,0.201,1192.3549,0.146514,-439.05472,-439.045776,-439.044832,-439.088682,33.023
gdb_58111,CC(O)C(C)(C)N1CC1,2.38997,1.23029,1.11155,0.9632,85.19,-0.2249,0.0724,0.2973,1278.3432,0.214294,-405.518334,-405.507443,-405.506499,-405.553952,41.247
gdb_67200,CC12C3CN1C(C#C)C23,2.94373,1.51082,1.24486,1.8777,81.96,-0.2286,0.0382,0.2668,1060.269,0.14695,-364.703236,-364.695241,-364.694297,-364.735462,31.505
gdb_108838,CNC1=NC(C)C2OC12,2.98957,1.30168,1.01252,2.2829,78.25,-0.22,0.0192,0.2391,1224.1956,0.159662,-419.202122,-419.193327,-419.192383,-419.235522,32.822
gdb_108876,OCC1=CC(O)COC1,2.45288,1.21569,0.85302,3.2683,74.46,-0.2365,0.012,0.2485,1335.1573,0.158926,-460.151316,-460.142157,-460.141213,-460.185403,33.826
gdb_30679,CC(CO)C1=CNC=N1,3.72155,0.9836,0.83204,3.6861,77.34,-0.2194,0.0323,0.2517,1379.5451,0.160579,-419.245323,-419.236334,-419.23539,-419.279546,33.314
gdb_55983,NC(=O)CC1CCC1=O,3.23913,1.07583,0.84496,3.9396,73.12,-0.2351,-0.0391,0.196,1331.0652,0.147098,-439.135233,-439.126256,-439.125312,-439.16997,32.909
gdb_18606,CC1C2C=CC(=O)C12,3.15113,2.08238,1.74773,3.6174,70.38,-0.2362,-0.0512,0.185,817.7499,0.131502,-346.625072,-346.618215,-346.61727,-346.655918,26.636
gdb_124880,CC1(CN1)C1=CON=N1,3.6829,1.23609,1.04357,3.75,70.51,-0.2536,-0.0365,0.2172,1135.7967,0.124239,-434.020012,-434.012162,-434.011217,-434.052892,29.221
gdb_30279,CC1COC2=C1C=CO2,3.09366,1.58554,1.1055,2.0628,73.88,-0.1873,0.034,0.2213,1077.1853,0.137661,-421.844329,-421.836793,-421.835849,-421.876743,28.788
gdb_36236,C#CCC1C2C3C1CN23,4.60969,1.07205,0.97437,1.1467,80.11,-0.2396,0.0508,0.2904,1219.5117,0.147886,-364.70496,-364.69732,-364.696376,-364.737314,30.121
gdb_62264,OC(CCNC=O)C=O,4.0416,0.67346,0.61388,2.2024,71.03,-0.2564,-0.0407,0.2156,1745.3648,0.145557,-476.254537,-476.244527,-476.243583,-476.29102,34.441
gdb_97510,CCC#CC(=O)N1CC1,3.30609,0.78899,0.65543,3.8285,85.42,-0.2491,-0.0319,0.2172,1721.3063,0.14605,-401.92092,-401.911114,-401.91017,-401.957647,33.696
gdb_115160,CCC1COC(=O)N1C,2.80567,1.23151,0.94944,5.0455,75.64,-0.2416,0.0615,0.3031,1287.6574,0.171246,-440.34482,-440.335289,-440.334345,-440.379965,33.718
gdb_72353,CC12CC=CC1C2C=O,2.26971,1.49808,1.17621,3.4567,81.84,-0.2271,-0.018,0.2092,1131.7491,0.158948,-385.902671,-385.894323,-385.893379,-385.935481,32.092
gdb_7334,CCOC(=O)C(=O)N,4.53664,1.20067,0.96079,1.8293,59.38,-0.2486,-0.0426,0.2059,1175.011,0.117284,-437.003342,-436.994438,-436.993494,-437.037837,30.463
